Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
SITINET,2016-11-21,2017-01-06,36.71,0.02,35.05,37.15,0.06,0.0,-0.02,0.04
INFY,2016-11-21,2017-01-06,979.73,0.01,911.1,972.25,0.06,0.0,-0.02,0.05
PUNJLLOYD,2016-11-21,2017-01-06,19.46,0.01,18.8,19.9,0.06,0.0,-0.03,0.04
WIPRO,2016-11-21,2017-01-06,462.54,0.01,441.8,469.95,0.06,0.0,-0.02,0.03
PGHH,2016-11-21,2017-01-06,6770.83,0.01,6544.55,6861.45,0.05,0.0,-0.02,0.03
LICHSGFIN,2016-11-21,2017-01-06,544.39,0.02,500.9,524.6,0.05,0.0,-0.05,0.04
ACC,2016-11-21,2017-01-06,1319.79,0.01,1272.25,1333.9,0.05,0.0,-0.02,0.02
BAJFINANCE,2016-11-21,2017-01-06,856.87,0.03,832.2,878.45,0.05,0.0,-0.06,0.07
NITINFIRE,2016-11-21,2017-01-06,26.46,0.02,26.6,28.0,0.05,0.0,-0.03,0.09
PVR,2016-11-21,2017-01-06,1108.21,0.02,1116.9,1179.75,0.05,0.0,-0.03,0.05
REDINGTON,2016-11-21,2017-01-06,94.4,0.02,91.05,95.95,0.05,0.0,-0.03,0.05
VSTIND,2016-11-21,2017-01-06,2273.46,0.02,2300.05,2414.15,0.05,0.0,-0.03,0.07
BAJAJFINSV,2016-11-21,2017-01-06,2875.51,0.02,2845.7,2978.55,0.05,0.0,-0.04,0.05
RTNPOWER,2016-11-21,2017-01-06,7.06,0.02,6.9,7.25,0.05,0.0,-0.06,0.04
REPCOHOME,2016-11-21,2017-01-06,557.34,0.02,572.95,602.25,0.05,0.0,-0.04,0.04
GAIL,2016-11-21,2017-01-06,427.08,0.01,420.85,442.55,0.05,0.0,-0.02,0.04
HINDPETRO,2016-11-21,2017-01-06,443.09,0.02,441.95,466.7,0.05,0.0,-0.05,0.04
HEIDELBERG,2016-11-21,2017-01-06,112.42,0.02,104.2,109.6,0.05,0.0,-0.04,0.06
TECHM,2016-11-21,2017-01-06,474.05,0.02,447.15,469.75,0.05,0.0,-0.04,0.06
CENTRALBK,2016-11-21,2017-01-06,83.34,0.01,79.15,83.45,0.05,0.0,-0.02,0.04
INOXWIND,2016-11-21,2017-01-06,188.74,0.02,174.8,183.3,0.05,0.0,-0.03,0.06
BRFL,2016-11-21,2017-01-06,142.67,0.03,138.95,145.45,0.05,0.0,-0.08,0.11
BPCL,2016-11-21,2017-01-06,629.25,0.02,633.85,664.85,0.05,0.0,-0.04,0.04
INOXLEISUR,2016-11-21,2017-01-06,223.41,0.01,218.15,228.2,0.05,0.0,-0.03,0.02
INDHOTEL,2016-11-21,2017-01-06,98.1,0.02,90.7,95.75,0.05,0.0,-0.03,0.04
GVKPIL,2016-11-21,2017-01-06,5.58,0.02,5.45,5.75,0.05,0.0,-0.04,0.07
IIFL,2016-11-21,2017-01-06,260.99,0.02,243.55,255.95,0.05,0.0,-0.04,0.04
SUZLON,2016-11-21,2017-01-06,14.37,0.01,13.95,14.65,0.05,0.0,-0.03,0.05
HEROMOTOCO,2016-11-21,2017-01-06,3099.43,0.01,2925.85,3067.55,0.05,0.0,-0.02,0.03
IDFC,2016-11-21,2017-01-06,54.94,0.02,54.15,56.85,0.05,0.0,-0.04,0.06
VIPIND,2016-11-21,2017-01-06,118.82,0.02,115.7,122.0,0.05,0.0,-0.02,0.04
TORNTPHARM,2016-11-21,2017-01-06,1331.68,0.02,1305.25,1375.9,0.05,0.0,-0.03,0.03
DALMIABHA,2016-11-21,2017-01-06,1500.57,0.03,1466.1,1538.2,0.05,0.0,-0.08,0.07
NLCINDIA,2016-11-21,2017-01-06,77.04,0.01,76.6,79.9,0.04,0.0,-0.02,0.03
AIAENG,2016-11-21,2017-01-06,1278.83,0.02,1225.65,1271.65,0.04,0.0,-0.03,0.05
IDBI,2016-11-21,2017-01-06,68.82,0.02,68.05,71.1,0.04,0.0,-0.03,0.05
TIDEWATER,2016-11-21,2017-01-06,5642.42,0.01,5510.5,5720.0,0.04,0.0,-0.02,0.02
NAVKARCORP,2016-11-21,2017-01-06,171.26,0.02,166.45,173.3,0.04,0.0,-0.03,0.03
AMTEKAUTO,2016-11-21,2017-01-06,35.62,0.03,32.95,34.45,0.04,0.0,-0.05,0.1
HINDUNILVR,2016-11-21,2017-01-06,823.3,0.01,797.75,833.75,0.04,0.0,-0.02,0.03
TVSSRICHAK,2016-11-21,2017-01-06,3302.59,0.02,3109.4,3245.25,0.04,0.0,-0.06,0.06
APOLLOTYRE,2016-11-21,2017-01-06,188.42,0.02,181.55,188.9,0.04,0.0,-0.03,0.04
APOLLOHOSP,2016-11-21,2017-01-06,1196.14,0.02,1147.65,1196.5,0.04,0.0,-0.02,0.03
MAHINDCIE,2016-11-21,2017-01-06,184.8,0.02,181.4,188.75,0.04,0.0,-0.03,0.07
KAJARIACER,2016-11-21,2017-01-06,487.94,0.02,474.45,492.2,0.04,0.0,-0.04,0.07
SUVEN,2016-11-21,2017-01-06,174.27,0.02,166.5,174.0,0.04,0.0,-0.02,0.04
MARICO,2016-11-21,2017-01-06,252.54,0.01,249.65,260.4,0.04,0.0,-0.03,0.03
VTL,2016-11-21,2017-01-06,1096.14,0.01,1057.4,1097.7,0.04,0.0,-0.03,0.03
FDC,2016-11-21,2017-01-06,217.39,0.01,209.4,217.35,0.04,0.0,-0.02,0.03
CADILAHC,2016-11-21,2017-01-06,376.8,0.02,365.9,379.45,0.04,0.0,-0.05,0.05
LAKSHVILAS,2016-11-21,2017-01-06,142.37,0.02,131.8,136.55,0.04,0.0,-0.03,0.07
ATUL,2016-11-21,2017-01-06,2083.18,0.02,1996.8,2076.9,0.04,0.0,-0.03,0.05
WABCOINDIA,2016-11-21,2017-01-06,5059.11,0.02,5008.3,5206.1,0.04,0.0,-0.03,0.11
VRLLOG,2016-11-21,2017-01-06,265.03,0.01,263.8,271.4,0.03,0.0,-0.04,0.02
HTMEDIA,2016-11-21,2017-01-06,72.53,0.01,73.2,75.6,0.03,0.0,-0.02,0.04
RELAXO,2016-11-21,2017-01-06,406.38,0.02,390.1,401.2,0.03,0.0,-0.03,0.03
AARTIIND,2016-11-21,2017-01-06,704.8,0.02,680.55,699.75,0.03,0.0,-0.03,0.06
WOCKPHARMA,2016-11-21,2017-01-06,678.89,0.02,692.75,710.9,0.03,0.0,-0.04,0.05
LINDEINDIA,2016-11-21,2017-01-06,356.03,0.02,340.45,349.75,0.03,0.0,-0.04,0.06
IDEA,2016-11-21,2017-01-06,74.01,0.02,71.1,72.9,0.03,0.0,-0.06,0.04
ALKEM,2016-11-21,2017-01-06,1651.7,0.02,1617.7,1659.9,0.03,0.0,-0.04,0.04
KEC,2016-11-21,2017-01-06,139.42,0.02,139.7,144.1,0.03,0.0,-0.03,0.03
LT,2016-11-21,2017-01-06,1357.98,0.01,1347.9,1390.95,0.03,0.0,-0.02,0.02
JKLAKSHMI,2016-11-21,2017-01-06,361.08,0.03,345.0,356.9,0.03,0.0,-0.07,0.1
ZYDUSWELL,2016-11-21,2017-01-06,854.08,0.01,844.95,867.95,0.03,0.0,-0.02,0.04
CEATLTD,2016-11-21,2017-01-06,1202.85,0.02,1156.7,1197.45,0.03,0.0,-0.04,0.05
ASIANPAINT,2016-11-21,2017-01-06,910.13,0.02,900.0,929.5,0.03,0.0,-0.04,0.04
NH,2016-11-21,2017-01-06,339.66,0.01,330.85,339.65,0.03,0.0,-0.02,0.03
RUCHISOYA,2016-11-21,2017-01-06,19.54,0.01,19.45,20.1,0.03,0.0,-0.04,0.03
GSKCONS,2016-11-21,2017-01-06,5042.54,0.01,5005.7,5149.1,0.03,0.0,-0.02,0.03
VAKRANGEE,2016-11-21,2017-01-06,274.02,0.02,261.65,270.5,0.03,0.0,-0.06,0.03
JAGRAN,2016-11-21,2017-01-06,171.65,0.01,170.8,175.4,0.03,0.0,-0.02,0.03
GRINDWELL,2016-11-21,2017-01-06,324.97,0.02,310.4,319.95,0.03,0.0,-0.03,0.05
PETRONET,2016-11-21,2017-01-06,373.72,0.02,367.05,373.75,0.02,0.0,-0.04,0.05
POWERGRID,2016-11-21,2017-01-06,184.53,0.01,185.05,188.8,0.02,0.0,-0.04,0.02
PIDILITIND,2016-11-21,2017-01-06,612.53,0.01,604.25,614.7,0.02,0.0,-0.05,0.03
RECLTD,2016-11-21,2017-01-06,129.46,0.02,126.0,128.5,0.02,0.0,-0.04,0.04
EVEREADY,2016-11-21,2017-01-06,215.92,0.02,218.25,222.05,0.02,0.0,-0.04,0.06
RAYMOND,2016-11-21,2017-01-06,495.7,0.02,502.4,511.35,0.02,0.0,-0.04,0.06
THOMASCOOK,2016-11-21,2017-01-06,187.51,0.01,189.35,193.95,0.02,0.0,-0.02,0.04
HINDALCO,2016-11-21,2017-01-06,168.32,0.02,157.35,160.75,0.02,0.0,-0.05,0.06
BAJAJHLDNG,2016-11-21,2017-01-06,1933.29,0.02,1852.4,1891.8,0.02,0.0,-0.04,0.06
AJANTPHARM,2016-11-21,2017-01-06,1810.13,0.02,1757.4,1798.8,0.02,0.0,-0.04,0.03
WHIRLPOOL,2016-11-21,2017-01-06,904.41,0.03,905.3,920.4,0.02,0.0,-0.06,0.07
KOLTEPATIL,2016-11-21,2017-01-06,91.89,0.04,88.9,90.95,0.02,0.0,-0.06,0.18
MAHLIFE,2016-11-21,2017-01-06,357.71,0.01,351.0,359.2,0.02,0.0,-0.04,0.05
MANAPPURAM,2016-11-21,2017-01-06,69.62,0.03,70.0,71.65,0.02,0.0,-0.06,0.06
JKTYRE,2016-11-21,2017-01-06,115.77,0.02,113.65,116.4,0.02,0.0,-0.03,0.04
JINDALPOLY,2016-11-21,2017-01-06,339.14,0.02,337.15,344.65,0.02,0.0,-0.05,0.07
MPHASIS,2016-11-21,2017-01-06,534.49,0.02,518.9,527.15,0.02,0.0,-0.05,0.03
MUTHOOTFIN,2016-11-21,2017-01-06,286.51,0.02,289.4,295.15,0.02,0.0,-0.04,0.08
BAJAJHIND,2016-11-21,2017-01-06,13.92,0.02,14.45,14.75,0.02,0.0,-0.03,0.06
AMARAJABAT,2016-11-21,2017-01-06,906.67,0.01,909.05,930.4,0.02,0.0,-0.03,0.03
TRITURBINE,2016-11-21,2017-01-06,117.48,0.01,116.4,118.45,0.02,0.0,-0.02,0.03
CRISIL,2016-11-21,2017-01-06,2220.64,0.02,2199.8,2234.35,0.02,0.0,-0.03,0.05
ICRA,2016-11-21,2017-01-06,3954.26,0.01,3903.7,3992.7,0.02,0.0,-0.01,0.02
OMAXE,2016-11-21,2017-01-06,158.8,0.01,156.2,159.75,0.02,0.0,-0.01,0.02
COALINDIA,2016-11-21,2017-01-06,300.08,0.01,300.75,306.2,0.02,0.0,-0.05,0.02
TUBEINVEST,2016-11-21,2017-01-06,576.73,0.02,570.2,575.05,0.01,0.0,-0.03,0.03
SPARC,2016-11-21,2017-01-06,311.82,0.02,305.4,307.2,0.01,0.0,-0.05,0.02
WABAG,2016-11-21,2017-01-06,479.02,0.01,475.75,479.75,0.01,0.0,-0.02,0.04
VIDEOIND,2016-11-21,2017-01-06,103.94,0.0,103.35,104.1,0.01,0.0,-0.01,0.01
SANOFI,2016-11-21,2017-01-06,4270.99,0.01,4175.95,4210.3,0.01,0.0,-0.03,0.02
3MINDIA,2016-11-21,2017-01-06,10913.55,0.01,11230.5,11305.0,0.01,0.0,-0.02,0.03
DBCORP,2016-11-21,2017-01-06,360.0,0.01,370.6,373.2,0.01,0.0,-0.03,0.03
COLPAL,2016-11-21,2017-01-06,911.21,0.01,886.65,899.15,0.01,0.0,-0.01,0.02
INGERRAND,2016-11-21,2017-01-06,669.48,0.01,669.45,676.7,0.01,0.0,-0.02,0.03
CASTROLIND,2016-11-21,2017-01-06,385.65,0.02,385.6,390.2,0.01,0.0,-0.02,0.03
IPCALAB,2016-11-21,2017-01-06,545.9,0.01,537.2,544.65,0.01,0.0,-0.04,0.04
IBULHSGFIN,2016-11-21,2017-01-06,677.01,0.02,653.25,657.45,0.01,0.0,-0.03,0.05
CARBORUNIV,2016-11-21,2017-01-06,251.99,0.02,250.1,253.55,0.01,0.0,-0.03,0.03
HMVL,2016-11-21,2017-01-06,266.99,0.01,269.95,273.4,0.01,0.0,-0.04,0.02
CAPLIPOINT,2016-11-21,2017-01-06,348.23,0.01,332.9,335.6,0.01,0.0,-0.03,0.03
GREAVESCOT,2016-11-21,2017-01-06,123.59,0.01,121.8,122.5,0.01,0.0,-0.02,0.03
GLAXO,2016-11-21,2017-01-06,2717.48,0.01,2689.5,2726.15,0.01,0.0,-0.03,0.02
MONSANTO,2016-11-21,2017-01-06,2258.69,0.0,2247.35,2260.85,0.01,0.0,-0.01,0.01
GLENMARK,2016-11-21,2017-01-06,898.34,0.01,884.7,892.65,0.01,0.0,-0.04,0.03
CONCOR,2016-11-21,2017-01-06,1128.73,0.02,1157.15,1167.75,0.01,0.0,-0.03,0.05
DRREDDY,2016-11-21,2017-01-06,3119.67,0.01,3134.4,3159.15,0.01,0.0,-0.02,0.02
DBREALTY,2016-11-21,2017-01-06,38.83,0.02,37.95,38.4,0.01,0.0,-0.04,0.04
PFIZER,2016-11-21,2017-01-06,1828.04,0.01,1797.4,1807.65,0.01,0.0,-0.04,0.03
DISHTV,2016-11-21,2017-01-06,85.5,0.02,84.75,86.0,0.01,0.0,-0.04,0.07
DYNAMATECH,2016-11-21,2017-01-06,2913.02,0.02,2898.8,2922.0,0.01,0.0,-0.04,0.03
CYIENT,2016-11-21,2017-01-06,494.87,0.01,480.25,486.95,0.01,0.0,-0.03,0.04
SADBHAV,2016-11-21,2017-01-06,272.37,0.01,274.7,273.35,-0.0,-0.0,-0.03,0.04
AHLUCONT,2016-11-21,2017-01-06,252.87,0.02,251.4,251.75,0.0,0.0,-0.04,0.05
SKFINDIA,2016-11-21,2017-01-06,1262.55,0.01,1270.1,1275.0,0.0,0.0,-0.04,0.02
SJVN,2016-11-21,2017-01-06,30.71,0.01,30.2,30.15,-0.0,-0.0,-0.04,0.02
CARERATING,2016-11-21,2017-01-06,1370.46,0.02,1307.45,1305.85,-0.0,-0.0,-0.04,0.05
ABFRL,2016-11-21,2017-01-06,220.35,0.0,220.35,220.35,0.0,0.0,0.0,0.0
FEDERALBNK,2016-11-21,2017-01-06,68.05,0.02,66.95,67.2,0.0,0.0,-0.04,0.04
FSL,2016-11-21,2017-01-06,34.75,0.0,34.75,34.75,0.0,0.0,0.0,0.0
DABUR,2016-11-21,2017-01-06,275.97,0.01,276.05,276.6,0.0,0.0,-0.02,0.04
ULTRACEMCO,2016-11-21,2017-01-06,3364.37,0.02,3322.3,3322.75,0.0,0.0,-0.03,0.04
HDFCBANK,2016-11-21,2017-01-06,1187.7,0.01,1198.7,1193.65,-0.0,-0.0,-0.02,0.02
BRITANNIA,2016-11-21,2017-01-06,2924.01,0.01,2894.3,2894.95,0.0,0.0,-0.02,0.03
HDFC,2016-11-21,2017-01-06,1243.03,0.01,1221.95,1222.35,0.0,0.0,-0.04,0.02
CENTURYPLY,2016-11-21,2017-01-06,170.53,0.02,175.8,176.5,0.0,0.0,-0.04,0.05
RELIGARE,2016-11-21,2017-01-06,258.66,0.03,254.95,255.05,0.0,0.0,-0.09,0.05
GPPL,2016-11-21,2017-01-06,136.32,0.02,134.8,134.55,-0.0,-0.0,-0.04,0.05
UCOBANK,2016-11-21,2017-01-06,33.64,0.01,33.9,34.05,0.0,0.0,-0.02,0.04
GATI,2016-11-21,2017-01-06,116.74,0.02,118.0,116.85,-0.01,-0.0,-0.04,0.03
ICICIBANK,2016-11-21,2017-01-06,257.72,0.01,261.2,258.15,-0.01,-0.0,-0.02,0.04
SOUTHBANK,2016-11-21,2017-01-06,20.63,0.02,20.9,20.6,-0.01,-0.0,-0.06,0.03
DISHMAN,2016-11-21,2017-01-06,226.0,0.02,229.0,227.8,-0.01,-0.0,-0.03,0.05
GUJGASLTD,2016-11-21,2017-01-06,534.33,0.01,534.4,527.0,-0.01,-0.0,-0.03,0.02
EQUITAS,2016-11-21,2017-01-06,152.22,0.02,150.1,147.95,-0.01,-0.0,-0.04,0.03
INDIGO,2016-11-21,2017-01-06,841.0,0.01,850.7,840.8,-0.01,-0.0,-0.03,0.03
AKZOINDIA,2016-11-21,2017-01-06,1408.58,0.01,1424.45,1409.05,-0.01,-0.0,-0.02,0.03
SHRIRAMCIT,2016-11-21,2017-01-06,1829.12,0.02,1848.2,1836.45,-0.01,-0.0,-0.03,0.03
SHREECEM,2016-11-21,2017-01-06,14593.19,0.02,14394.8,14298.5,-0.01,-0.0,-0.05,0.06
ASTRAZEN,2016-11-21,2017-01-06,944.21,0.01,950.9,939.4,-0.01,-0.0,-0.03,0.02
JYOTHYLAB,2016-11-21,2017-01-06,348.0,0.02,335.85,332.9,-0.01,-0.0,-0.04,0.04
ABB,2016-11-21,2017-01-06,1047.11,0.01,1049.6,1044.35,-0.01,-0.0,-0.01,0.02
BFUTILITIE,2016-11-21,2017-01-06,405.08,0.02,398.5,394.25,-0.01,-0.0,-0.04,0.04
APLLTD,2016-11-21,2017-01-06,625.31,0.01,610.2,606.6,-0.01,-0.0,-0.03,0.03
GUJFLUORO,2016-11-21,2017-01-06,479.44,0.01,486.3,475.95,-0.02,-0.0,-0.03,0.02
GILLETTE,2016-11-21,2017-01-06,4294.99,0.01,4294.85,4220.75,-0.02,-0.0,-0.02,0.02
BAJAJCORP,2016-11-21,2017-01-06,365.1,0.02,378.6,370.6,-0.02,-0.0,-0.03,0.03
INFRATEL,2016-11-21,2017-01-06,355.62,0.02,359.65,354.25,-0.02,-0.0,-0.03,0.03
SYMPHONY,2016-11-21,2017-01-06,1194.77,0.02,1220.95,1192.55,-0.02,-0.0,-0.03,0.03
BHEL,2016-11-21,2017-01-06,124.75,0.01,128.9,126.4,-0.02,-0.0,-0.04,0.02
MARKSANS,2016-11-21,2017-01-06,41.94,0.01,41.0,40.3,-0.02,-0.0,-0.03,0.03
COFFEEDAY,2016-11-21,2017-01-06,200.08,0.01,200.75,196.75,-0.02,-0.0,-0.02,0.02
AXISBANK,2016-11-21,2017-01-06,457.75,0.02,465.7,455.2,-0.02,-0.0,-0.03,0.03
GULFOILLUB,2016-11-21,2017-01-06,671.66,0.03,677.05,665.7,-0.02,-0.0,-0.07,0.06
SUNDARMFIN,2016-11-21,2017-01-06,1191.71,0.02,1227.45,1201.0,-0.02,-0.0,-0.03,0.05
JUSTDIAL,2016-11-21,2017-01-06,364.49,0.03,382.7,376.05,-0.02,-0.0,-0.05,0.14
SHOPERSTOP,2016-11-21,2017-01-06,293.01,0.02,296.65,292.2,-0.02,-0.0,-0.05,0.04
ORIENTCEM,2016-11-21,2017-01-06,128.19,0.02,129.25,127.0,-0.02,-0.0,-0.05,0.05
ECLERX,2016-11-21,2017-01-06,1434.66,0.01,1447.8,1415.2,-0.02,-0.0,-0.03,0.03
MCLEODRUSS,2016-11-21,2017-01-06,145.63,0.01,145.7,141.25,-0.03,-0.0,-0.03,0.03
AUROPHARMA,2016-11-21,2017-01-06,697.46,0.02,712.2,692.4,-0.03,-0.0,-0.04,0.04
MHRIL,2016-11-21,2017-01-06,398.83,0.01,405.4,394.9,-0.03,-0.0,-0.03,0.02
INDOCO,2016-11-21,2017-01-06,263.29,0.02,282.5,272.9,-0.03,-0.0,-0.03,0.05
DENABANK,2016-11-21,2017-01-06,33.86,0.01,35.45,34.3,-0.03,-0.0,-0.03,0.03
VGUARD,2016-11-21,2017-01-06,167.47,0.02,169.4,164.65,-0.03,-0.0,-0.05,0.03
BRIGADE,2016-11-21,2017-01-06,153.64,0.02,157.1,152.7,-0.03,-0.0,-0.04,0.06
HSIL,2016-11-21,2017-01-06,284.72,0.02,290.05,282.5,-0.03,-0.0,-0.04,0.04
SIMPLEXINF,2016-11-21,2017-01-06,286.95,0.02,295.9,285.95,-0.03,-0.0,-0.04,0.08
IOB,2016-11-21,2017-01-06,24.75,0.01,25.25,24.55,-0.03,-0.0,-0.03,0.01
DEN,2016-11-21,2017-01-06,67.1,0.03,75.1,72.05,-0.04,-0.0,-0.04,0.15
THERMAX,2016-11-21,2017-01-06,804.72,0.01,839.05,805.35,-0.04,-0.0,-0.03,0.04
POLARIS,2016-11-21,2017-01-06,154.53,0.03,162.05,155.1,-0.04,-0.0,-0.13,0.1
NETWORK18,2016-11-21,2017-01-06,35.65,0.02,36.55,35.1,-0.04,-0.0,-0.04,0.09
EIHOTEL,2016-11-21,2017-01-06,98.51,0.01,100.7,96.6,-0.04,-0.0,-0.03,0.04
GREENPLY,2016-11-21,2017-01-06,254.54,0.02,257.4,248.35,-0.04,-0.0,-0.04,0.05
CHOLAFIN,2016-11-21,2017-01-06,924.94,0.02,984.05,942.85,-0.04,-0.0,-0.04,0.05
BLUEDART,2016-11-21,2017-01-06,4493.38,0.01,4623.1,4442.3,-0.04,-0.0,-0.02,0.05
PRISMCEM,2016-11-21,2017-01-06,85.36,0.02,87.75,84.2,-0.04,-0.0,-0.05,0.04
BANKBARODA,2016-11-21,2017-01-06,157.58,0.02,161.1,153.25,-0.05,-0.0,-0.04,0.03
ZENSARTECH,2016-11-21,2017-01-06,977.41,0.01,987.4,939.2,-0.05,-0.0,-0.03,0.02
JMTAUTOLTD,2016-11-21,2017-01-06,20.83,0.03,19.85,18.8,-0.05,-0.0,-0.07,0.08
SBIN,2016-11-21,2017-01-06,254.94,0.01,257.35,245.9,-0.05,-0.0,-0.03,0.03
PNCINFRA,2016-11-21,2017-01-06,107.0,0.01,110.55,104.65,-0.05,-0.0,-0.04,0.04
EMAMILTD,2016-11-21,2017-01-06,1026.57,0.02,1079.6,1031.25,-0.05,-0.0,-0.04,0.06
ORIENTBANK,2016-11-21,2017-01-06,113.58,0.02,116.35,110.2,-0.05,-0.0,-0.04,0.04
FAGBEARING,2016-11-21,2017-01-06,3950.66,0.01,4071.15,3888.75,-0.05,-0.0,-0.01,0.01
MYSOREBANK,2016-11-21,2017-01-06,547.34,0.01,549.6,524.4,-0.05,-0.0,-0.03,0.03
SBBJ,2016-11-21,2017-01-06,696.46,0.01,699.9,667.8,-0.05,-0.0,-0.03,0.02
SBT,2016-11-21,2017-01-06,547.7,0.01,549.3,522.05,-0.05,-0.0,-0.03,0.02
JUBLFOOD,2016-11-21,2017-01-06,854.58,0.02,887.7,839.05,-0.06,-0.0,-0.04,0.04
NAUKRI,2016-11-21,2017-01-06,879.82,0.02,928.0,874.45,-0.06,-0.0,-0.03,0.07
BANKINDIA,2016-11-21,2017-01-06,112.79,0.01,117.15,110.55,-0.06,-0.0,-0.03,0.03
KOTAKBANK,2016-11-21,2017-01-06,729.33,0.01,762.7,716.85,-0.06,-0.0,-0.03,0.03
SYNDIBANK,2016-11-21,2017-01-06,64.37,0.01,66.7,62.65,-0.06,-0.0,-0.03,0.02
CORPBANK,2016-11-21,2017-01-06,43.55,0.01,44.5,41.9,-0.06,-0.0,-0.03,0.04
UBL,2016-11-21,2017-01-06,821.12,0.01,849.15,801.35,-0.06,-0.0,-0.03,0.02
ALBK,2016-11-21,2017-01-06,65.14,0.02,68.0,63.3,-0.07,-0.0,-0.05,0.03
INDIANB,2016-11-21,2017-01-06,232.31,0.02,250.05,234.15,-0.07,-0.0,-0.05,0.05
ANDHRABANK,2016-11-21,2017-01-06,49.92,0.01,52.05,48.3,-0.07,-0.0,-0.04,0.02
ASTRAL,2016-11-21,2017-01-06,395.09,0.01,420.2,390.85,-0.07,-0.0,-0.03,0.03
SOMANYCERA,2016-11-21,2017-01-06,501.11,0.02,509.55,475.3,-0.07,-0.0,-0.04,0.06
SUNPHARMA,2016-11-21,2017-01-06,663.35,0.02,690.35,640.75,-0.07,-0.0,-0.06,0.05
RCOM,2016-11-21,2017-01-06,35.37,0.02,36.6,33.8,-0.08,-0.0,-0.05,0.06
TVTODAY,2016-11-21,2017-01-06,283.94,0.03,297.8,275.7,-0.08,-0.0,-0.06,0.08
BHARATFIN,2016-11-21,2017-01-06,647.3,0.04,674.75,621.65,-0.08,-0.0,-0.08,0.1
AEGISCHEM,2016-11-21,2017-01-06,138.74,0.02,141.6,130.45,-0.08,-0.0,-0.05,0.03
MAYURUNIQ,2016-11-21,2017-01-06,355.26,0.01,374.3,342.95,-0.09,-0.0,-0.04,0.02
GSPL,2016-11-21,2017-01-06,145.23,0.02,151.9,137.4,-0.1,-0.0,-0.06,0.03
LALPATHLAB,2016-11-21,2017-01-06,1105.91,0.02,1235.8,1115.8,-0.1,-0.0,-0.04,0.03
LAOPALA,2016-11-21,2017-01-06,496.06,0.02,520.7,468.5,-0.11,-0.0,-0.05,0.04
CROMPGREAV,2016-11-21,2017-01-06,64.25,0.03,69.25,61.75,-0.11,-0.0,-0.11,0.05
IDFCBANK,2016-11-21,2017-01-06,64.24,0.02,68.35,60.65,-0.12,-0.0,-0.04,0.08
CANBK,2016-11-21,2017-01-06,293.07,0.02,307.1,270.35,-0.13,-0.0,-0.06,0.02
PNB,2016-11-21,2017-01-06,126.98,0.02,136.45,119.05,-0.14,-0.0,-0.04,0.02
UNIONBANK,2016-11-21,2017-01-06,137.21,0.02,148.75,129.15,-0.14,-0.0,-0.04,0.02
OIL,2016-11-21,2017-01-06,534.52,0.05,556.33,475.1,-0.16,-0.0,-0.29,0.03
MANPASAND,2016-11-21,2017-01-06,576.82,0.03,630.5,537.65,-0.16,-0.0,-0.04,0.08
DIVISLAB,2016-11-21,2017-01-06,1039.57,0.05,1169.9,737.4,-0.46,-0.01,-0.25,0.04
KPRMILL,2016-10-11,2016-11-28,2015.43,0.12,2218.3,1129.9,-0.67,-0.02,-0.68,0.06
ONGC,2016-11-21,2017-01-06,298.65,0.09,414.07,202.55,-0.72,-0.02,-0.39,0.02
ENGINERSIN,2016-11-21,2017-01-06,458.3,0.16,540.8,152.95,-1.26,-0.04,-0.68,0.05
BALMLAWRIE,2016-11-21,2017-01-06,785.89,0.25,810.65,228.8,-1.26,-0.04,-1.49,0.07
KARURVYSYA,2016-09-29,2016-11-16,454.39,0.27,465.0,91.03,-1.63,-0.05,-1.62,0.03
JSWSTEEL,2016-11-16,2017-01-03,13467.02,0.39,16983.0,1644.55,-2.33,-0.07,-2.33,0.04
