Symbol,Start_Date,End_Date,Mean_Price,Volatility,Start_Price,End_Price,nday_Return,Mean_log_Return,Min_Day_Change,Max_Day_Change
REDINGTON,2016-11-15,2016-11-21,94.33,0.03,94.05,91.05,-0.03,-0.01,-0.05,0.02
RELAXO,2016-11-15,2016-11-21,400.37,0.02,402.4,390.1,-0.03,-0.01,-0.04,0.02
GUJFLUORO,2016-11-15,2016-11-21,497.17,0.01,503.0,486.3,-0.03,-0.01,-0.02,0.0
GDL,2016-11-15,2016-11-21,234.74,0.02,235.2,228.6,-0.03,-0.01,-0.04,0.01
BAJAJHIND,2016-11-15,2016-11-21,14.56,0.03,14.9,14.45,-0.03,-0.01,-0.03,0.05
GEPIL,2016-11-15,2016-11-21,462.64,0.01,465.2,451.4,-0.03,-0.01,-0.02,0.01
GREAVESCOT,2016-11-15,2016-11-21,124.26,0.01,125.1,121.8,-0.03,-0.01,-0.03,0.01
GODREJIND,2016-11-15,2016-11-21,379.98,0.01,383.5,373.15,-0.03,-0.01,-0.02,0.0
ICICIBANK,2016-11-15,2016-11-21,265.88,0.01,269.75,261.2,-0.03,-0.01,-0.01,0.01
IBULHSGFIN,2016-11-15,2016-11-21,666.89,0.01,674.25,653.25,-0.03,-0.01,-0.02,-0.0
DBREALTY,2016-11-15,2016-11-21,39.15,0.02,39.25,37.95,-0.03,-0.01,-0.04,0.02
TEXRAIL,2016-11-15,2016-11-21,97.17,0.01,98.2,95.75,-0.03,-0.01,-0.02,0.0
COLPAL,2016-11-15,2016-11-21,914.45,0.02,914.8,886.65,-0.03,-0.01,-0.03,0.01
COROMANDEL,2016-11-15,2016-11-21,239.03,0.03,237.15,230.5,-0.03,-0.01,-0.05,0.03
SUNDRMFAST,2016-11-15,2016-11-21,294.06,0.04,290.1,281.35,-0.03,-0.01,-0.04,0.06
AUROPHARMA,2016-11-15,2016-11-21,718.57,0.02,733.9,712.2,-0.03,-0.01,-0.03,0.02
PGHH,2016-11-15,2016-11-21,6583.85,0.01,6728.35,6544.55,-0.03,-0.01,-0.02,0.0
CUMMINSIND,2016-11-15,2016-11-21,783.73,0.02,786.4,762.5,-0.03,-0.01,-0.04,0.02
PFS,2016-11-15,2016-11-21,37.09,0.01,37.5,36.35,-0.03,-0.01,-0.03,0.01
AXISBANK,2016-11-15,2016-11-21,473.05,0.01,479.3,465.7,-0.03,-0.01,-0.02,0.0
INDUSINDBK,2016-11-15,2016-11-21,1089.87,0.02,1093.1,1059.1,-0.03,-0.01,-0.04,0.0
TATACOFFEE,2016-11-15,2016-11-21,112.16,0.02,112.7,108.45,-0.04,-0.01,-0.04,0.01
AKZOINDIA,2016-11-15,2016-11-21,1453.83,0.01,1482.55,1424.45,-0.04,-0.01,-0.02,0.0
RIIL,2016-11-15,2016-11-21,355.57,0.01,360.0,346.5,-0.04,-0.01,-0.03,0.01
ADANIPORTS,2016-11-15,2016-11-21,262.82,0.01,266.65,255.7,-0.04,-0.01,-0.02,-0.0
PERSISTENT,2016-11-15,2016-11-21,602.98,0.01,613.45,590.55,-0.04,-0.01,-0.01,0.0
ZEEL,2016-11-15,2016-11-21,453.69,0.03,453.5,434.0,-0.04,-0.01,-0.03,0.05
MMTC,2016-11-15,2016-11-21,42.93,0.01,43.5,41.85,-0.04,-0.01,-0.03,0.0
OFSS,2016-11-15,2016-11-21,3021.84,0.01,3073.55,2954.95,-0.04,-0.01,-0.02,0.01
TTKPRESTIG,2016-11-15,2016-11-21,5242.29,0.03,5322.1,5125.85,-0.04,-0.01,-0.05,0.02
TNPL,2016-11-15,2016-11-21,326.15,0.01,330.45,316.55,-0.04,-0.01,-0.03,0.0
SOMANYCERA,2016-11-15,2016-11-21,530.12,0.04,529.3,509.55,-0.04,-0.01,-0.07,0.03
TATAELXSI,2016-11-15,2016-11-21,1062.58,0.01,1078.0,1031.2,-0.04,-0.01,-0.03,0.0
SUNDARMFIN,2016-11-15,2016-11-21,1247.43,0.0,1275.85,1227.45,-0.04,-0.01,-0.01,-0.0
RPOWER,2016-11-15,2016-11-21,40.4,0.01,41.3,39.5,-0.04,-0.01,-0.03,0.0
TAKE,2016-11-15,2016-11-21,132.12,0.02,132.8,127.15,-0.04,-0.01,-0.05,0.01
TATAMTRDVR,2016-11-15,2016-11-21,294.22,0.02,297.05,285.3,-0.04,-0.01,-0.05,0.02
RALLIS,2016-11-15,2016-11-21,188.27,0.01,191.2,183.2,-0.04,-0.01,-0.02,0.0
AEGISCHEM,2016-11-15,2016-11-21,145.86,0.03,148.1,141.6,-0.04,-0.01,-0.05,0.03
SHARDACROP,2016-11-15,2016-11-21,382.64,0.03,384.65,368.4,-0.04,-0.01,-0.06,0.02
NAVINFLUOR,2016-11-15,2016-11-21,2300.44,0.02,2304.65,2219.55,-0.04,-0.01,-0.05,0.01
BHARATFORG,2016-11-15,2016-11-21,891.72,0.03,892.5,858.0,-0.04,-0.01,-0.06,0.01
JSWSTEEL,2016-11-15,2016-11-21,16720.2,0.02,16938.5,16218.0,-0.04,-0.01,-0.04,0.02
COFFEEDAY,2016-11-15,2016-11-21,207.62,0.02,209.55,200.75,-0.04,-0.01,-0.03,0.01
IDBI,2016-11-15,2016-11-21,70.29,0.03,70.75,68.05,-0.04,-0.01,-0.05,0.02
IOB,2016-11-15,2016-11-21,25.76,0.01,26.15,25.25,-0.04,-0.01,-0.02,0.0
HIMATSEIDE,2016-11-15,2016-11-21,265.35,0.01,269.8,259.1,-0.04,-0.01,-0.03,0.01
GREENPLY,2016-11-15,2016-11-21,266.14,0.05,267.0,257.4,-0.04,-0.01,-0.06,0.06
GRASIM,2016-11-15,2016-11-21,812.38,0.02,819.3,787.45,-0.04,-0.01,-0.04,0.0
GODREJPROP,2016-11-15,2016-11-21,303.37,0.02,305.7,293.75,-0.04,-0.01,-0.04,0.0
GAIL,2016-11-15,2016-11-21,429.4,0.01,435.9,420.85,-0.04,-0.01,-0.02,0.02
EIHOTEL,2016-11-15,2016-11-21,103.08,0.02,104.9,100.7,-0.04,-0.01,-0.03,0.02
JUSTDIAL,2016-11-15,2016-11-21,393.85,0.02,396.7,382.7,-0.04,-0.01,-0.04,0.01
DREDGECORP,2016-11-15,2016-11-21,378.17,0.02,383.35,367.75,-0.04,-0.01,-0.04,0.01
DHANUKA,2016-11-15,2016-11-21,700.15,0.02,707.75,680.2,-0.04,-0.01,-0.04,0.01
WABAG,2016-11-15,2016-11-21,489.1,0.02,496.9,475.75,-0.04,-0.01,-0.04,0.02
BASF,2016-11-15,2016-11-21,1046.06,0.02,1072.65,1034.7,-0.04,-0.01,-0.05,0.01
KSCL,2016-11-15,2016-11-21,379.79,0.01,386.8,372.55,-0.04,-0.01,-0.02,0.0
YESBANK,2016-11-15,2016-11-21,1161.17,0.03,1157.45,1112.5,-0.04,-0.01,-0.06,0.02
COALINDIA,2016-11-15,2016-11-21,308.2,0.01,313.65,300.75,-0.04,-0.01,-0.02,-0.0
CAPLIPOINT,2016-11-15,2016-11-21,348.88,0.03,345.8,332.9,-0.04,-0.01,-0.05,0.04
BHEL,2016-11-15,2016-11-21,132.4,0.02,133.75,128.9,-0.04,-0.01,-0.04,0.01
BHUSANSTL,2016-11-15,2016-11-21,39.66,0.03,40.5,38.8,-0.04,-0.01,-0.05,0.03
MAHINDCIE,2016-11-15,2016-11-21,182.62,0.02,188.55,181.4,-0.04,-0.01,-0.04,0.01
LITL,2016-11-15,2016-11-21,3.62,0.02,3.65,3.5,-0.04,-0.01,-0.04,0.0
APOLLOHOSP,2016-11-15,2016-11-21,1174.85,0.02,1189.55,1147.65,-0.04,-0.01,-0.04,0.02
CERA,2016-11-15,2016-11-21,1952.31,0.03,1963.3,1894.35,-0.04,-0.01,-0.04,0.02
INDIGO,2016-11-15,2016-11-21,855.36,0.03,883.6,850.7,-0.04,-0.01,-0.06,0.03
WELCORP,2016-11-15,2016-11-21,71.01,0.02,72.7,69.55,-0.04,-0.01,-0.05,0.01
ABIRLANUVO,2016-11-15,2016-11-21,1172.05,0.02,1186.65,1130.1,-0.05,-0.01,-0.05,0.0
BANKINDIA,2016-11-15,2016-11-21,120.56,0.02,123.25,117.15,-0.05,-0.01,-0.04,0.01
HINDCOPPER,2016-11-15,2016-11-21,56.08,0.01,57.2,54.2,-0.05,-0.01,-0.02,0.0
SREINFRA,2016-11-15,2016-11-21,74.43,0.03,75.2,71.6,-0.05,-0.01,-0.06,0.01
BGRENERGY,2016-11-15,2016-11-21,104.76,0.02,106.25,100.65,-0.05,-0.01,-0.04,-0.0
HEIDELBERG,2016-11-15,2016-11-21,108.24,0.02,110.0,104.2,-0.05,-0.01,-0.03,0.02
RAMCOCEM,2016-11-15,2016-11-21,543.36,0.03,547.8,523.25,-0.05,-0.01,-0.05,0.03
TRENT,2016-11-15,2016-11-21,188.62,0.01,191.55,182.55,-0.05,-0.01,-0.02,0.01
HDFCBANK,2016-11-15,2016-11-21,1227.88,0.0,1254.75,1198.7,-0.05,-0.01,-0.02,-0.01
HCC,2016-11-15,2016-11-21,31.38,0.03,31.55,29.95,-0.05,-0.01,-0.05,0.02
RDEL,2016-11-15,2016-11-21,51.09,0.01,52.05,49.6,-0.05,-0.01,-0.03,-0.0
HAVELLS,2016-11-15,2016-11-21,322.25,0.01,327.1,311.4,-0.05,-0.01,-0.03,0.01
IFCI,2016-11-15,2016-11-21,22.26,0.02,22.65,21.5,-0.05,-0.01,-0.05,0.01
CENTURYPLY,2016-11-15,2016-11-21,180.1,0.01,184.8,175.8,-0.05,-0.01,-0.02,0.01
DLF,2016-11-15,2016-11-21,112.01,0.05,114.4,108.6,-0.05,-0.01,-0.07,0.04
ROLTA,2016-11-15,2016-11-21,54.45,0.01,55.65,53.1,-0.05,-0.01,-0.02,-0.0
RUCHISOYA,2016-11-15,2016-11-21,20.09,0.01,20.35,19.45,-0.05,-0.01,-0.03,0.0
CASTROLIND,2016-11-15,2016-11-21,396.3,0.01,405.55,385.6,-0.05,-0.01,-0.03,0.01
SAIL,2016-11-15,2016-11-21,49.4,0.01,50.0,47.6,-0.05,-0.01,-0.03,0.0
ACC,2016-11-15,2016-11-21,1311.35,0.02,1334.55,1272.25,-0.05,-0.01,-0.03,0.01
ESCORTS,2016-11-15,2016-11-21,296.8,0.03,299.1,283.35,-0.05,-0.01,-0.06,0.01
TATACHEM,2016-11-15,2016-11-21,465.17,0.01,474.1,449.25,-0.05,-0.01,-0.03,-0.01
BALRAMCHIN,2016-11-15,2016-11-21,114.19,0.04,118.9,112.55,-0.05,-0.01,-0.05,0.05
DRREDDY,2016-11-15,2016-11-21,3215.61,0.01,3310.7,3134.4,-0.05,-0.01,-0.03,0.0
CAPF,2016-11-15,2016-11-21,514.87,0.04,510.7,487.95,-0.05,-0.01,-0.07,0.02
MARKSANS,2016-11-15,2016-11-21,42.71,0.02,43.0,41.0,-0.05,-0.01,-0.04,0.01
ORIENTBANK,2016-11-15,2016-11-21,121.35,0.03,122.65,116.35,-0.05,-0.01,-0.06,0.0
ASHOKA,2016-11-15,2016-11-21,149.75,0.02,151.5,144.25,-0.05,-0.01,-0.04,0.01
TRITURBINE,2016-11-15,2016-11-21,119.51,0.01,121.8,116.4,-0.05,-0.01,-0.01,-0.0
JSWENERGY,2016-11-15,2016-11-21,56.7,0.02,57.2,54.65,-0.05,-0.01,-0.04,0.01
ANDHRABANK,2016-11-15,2016-11-21,53.81,0.02,54.85,52.05,-0.05,-0.01,-0.04,0.0
JAGRAN,2016-11-15,2016-11-21,174.41,0.01,179.05,170.8,-0.05,-0.01,-0.03,-0.0
NETWORK18,2016-11-15,2016-11-21,37.85,0.01,38.55,36.55,-0.05,-0.01,-0.03,0.0
MRPL,2016-11-15,2016-11-21,85.36,0.02,86.05,81.85,-0.05,-0.01,-0.04,0.01
KITEX,2016-11-15,2016-11-21,379.12,0.01,386.35,366.95,-0.05,-0.01,-0.02,-0.0
BOSCHLTD,2016-11-15,2016-11-21,19067.38,0.02,19511.2,18407.9,-0.06,-0.01,-0.04,0.01
MAHLIFE,2016-11-15,2016-11-21,366.9,0.03,372.05,351.0,-0.06,-0.01,-0.06,0.01
JPINFRATEC,2016-11-15,2016-11-21,7.26,0.04,7.4,6.95,-0.06,-0.02,-0.06,0.05
CAIRN,2016-11-15,2016-11-21,229.87,0.02,233.7,221.1,-0.06,-0.01,-0.04,0.02
JKIL,2016-11-15,2016-11-21,182.37,0.05,183.0,172.05,-0.06,-0.02,-0.06,0.05
VEDL,2016-11-15,2016-11-21,206.05,0.03,209.55,196.75,-0.06,-0.02,-0.05,0.03
SUNTECK,2016-11-15,2016-11-21,185.37,0.02,192.25,181.0,-0.06,-0.02,-0.04,0.01
BLUEDART,2016-11-15,2016-11-21,4722.83,0.01,4898.45,4623.1,-0.06,-0.01,-0.02,-0.0
MOTILALOFS,2016-11-15,2016-11-21,467.31,0.02,472.05,446.55,-0.06,-0.01,-0.05,0.01
EDELWEISS,2016-11-15,2016-11-21,91.79,0.02,93.65,88.1,-0.06,-0.02,-0.05,0.01
EIDPARRY,2016-11-15,2016-11-21,244.83,0.03,247.2,232.85,-0.06,-0.01,-0.06,0.01
GRANULES,2016-11-15,2016-11-21,102.32,0.02,105.1,99.1,-0.06,-0.01,-0.04,0.01
SYNDIBANK,2016-11-15,2016-11-21,69.24,0.02,70.7,66.7,-0.06,-0.01,-0.05,0.01
CEATLTD,2016-11-15,2016-11-21,1212.72,0.02,1232.05,1156.7,-0.06,-0.02,-0.04,0.01
KESORAMIND,2016-11-15,2016-11-21,129.28,0.03,130.65,122.5,-0.06,-0.02,-0.06,0.02
NBCC,2016-11-15,2016-11-21,217.83,0.02,222.5,210.05,-0.06,-0.01,-0.05,0.01
TVSSRICHAK,2016-11-15,2016-11-21,3258.62,0.03,3292.0,3109.4,-0.06,-0.01,-0.05,0.04
STCINDIA,2016-11-15,2016-11-21,109.68,0.01,112.9,106.6,-0.06,-0.01,-0.02,0.0
ZEELEARN,2016-11-15,2016-11-21,34.97,0.02,35.4,33.25,-0.06,-0.02,-0.05,0.01
JMFINANCIL,2016-11-15,2016-11-21,58.16,0.02,59.35,55.7,-0.06,-0.02,-0.05,0.01
TATASPONGE,2016-11-15,2016-11-21,527.53,0.02,535.95,507.1,-0.06,-0.01,-0.04,-0.0
IDFCBANK,2016-11-15,2016-11-21,71.42,0.02,72.75,68.35,-0.06,-0.02,-0.05,0.0
JBFIND,2016-11-15,2016-11-21,202.28,0.01,208.35,196.65,-0.06,-0.01,-0.03,0.01
HINDALCO,2016-11-15,2016-11-21,164.31,0.03,167.75,157.35,-0.06,-0.02,-0.05,0.03
INOXWIND,2016-11-15,2016-11-21,182.08,0.01,185.6,174.8,-0.06,-0.01,-0.04,-0.0
INOXLEISUR,2016-11-15,2016-11-21,230.81,0.03,232.25,218.15,-0.06,-0.02,-0.06,0.02
PRESTIGE,2016-11-15,2016-11-21,155.46,0.03,156.95,147.25,-0.06,-0.02,-0.05,0.01
PRAJIND,2016-11-15,2016-11-21,73.63,0.02,75.75,71.05,-0.06,-0.02,-0.05,0.01
TATASTEEL,2016-11-15,2016-11-21,387.02,0.01,393.05,371.45,-0.06,-0.01,-0.04,0.0
BAJAJELEC,2016-11-15,2016-11-21,215.0,0.03,216.1,203.55,-0.06,-0.01,-0.05,0.02
MANPASAND,2016-11-15,2016-11-21,662.03,0.03,668.75,630.5,-0.06,-0.01,-0.05,0.03
RELCAPITAL,2016-11-15,2016-11-21,433.18,0.02,443.5,416.35,-0.06,-0.02,-0.04,0.0
GRINDWELL,2016-11-15,2016-11-21,325.4,0.02,330.9,310.4,-0.06,-0.02,-0.05,-0.0
ITC,2016-11-15,2016-11-21,230.39,0.01,237.5,224.2,-0.06,-0.01,-0.03,0.0
CUB,2016-11-15,2016-11-21,134.68,0.04,139.55,129.9,-0.07,-0.02,-0.06,0.04
AMBUJACEM,2016-11-15,2016-11-21,199.45,0.03,208.55,193.6,-0.07,-0.02,-0.04,0.02
IDFC,2016-11-15,2016-11-21,57.33,0.02,58.35,54.15,-0.07,-0.02,-0.05,0.01
RADICO,2016-11-15,2016-11-21,117.31,0.03,121.55,113.1,-0.07,-0.02,-0.04,0.02
MTNL,2016-11-15,2016-11-21,16.73,0.02,17.1,15.9,-0.07,-0.02,-0.06,0.0
MYSOREBANK,2016-11-15,2016-11-21,581.07,0.03,590.65,549.6,-0.07,-0.02,-0.06,0.0
DENABANK,2016-11-15,2016-11-21,37.06,0.02,37.9,35.45,-0.07,-0.02,-0.04,-0.0
SMLISUZU,2016-11-15,2016-11-21,1086.77,0.02,1119.4,1039.3,-0.07,-0.02,-0.04,0.0
BEML,2016-11-15,2016-11-21,835.58,0.02,863.15,807.85,-0.07,-0.02,-0.05,0.0
DISHTV,2016-11-15,2016-11-21,89.68,0.03,90.55,84.75,-0.07,-0.02,-0.05,0.02
NILKAMAL,2016-11-15,2016-11-21,1285.02,0.02,1313.95,1221.6,-0.07,-0.02,-0.05,0.01
HFCL,2016-11-15,2016-11-21,12.23,0.02,12.65,11.85,-0.07,-0.02,-0.04,0.02
JAICORPLTD,2016-11-15,2016-11-21,55.85,0.02,58.0,53.85,-0.07,-0.02,-0.03,0.01
ALBK,2016-11-15,2016-11-21,70.85,0.02,72.9,68.0,-0.07,-0.02,-0.05,0.01
FINPIPE,2016-11-15,2016-11-21,404.97,0.03,415.3,388.05,-0.07,-0.02,-0.05,0.02
SBBJ,2016-11-15,2016-11-21,740.22,0.03,750.4,699.9,-0.07,-0.02,-0.06,0.0
LAXMIMACH,2016-11-15,2016-11-21,3778.41,0.02,3911.7,3640.25,-0.07,-0.02,-0.04,0.01
SBT,2016-11-15,2016-11-21,581.43,0.03,591.3,549.3,-0.07,-0.02,-0.06,0.0
SCHNEIDER,2016-11-15,2016-11-21,136.48,0.02,141.2,132.3,-0.07,-0.02,-0.03,0.01
VGUARD,2016-11-15,2016-11-21,176.3,0.01,181.25,169.4,-0.07,-0.02,-0.03,-0.0
EVEREADY,2016-11-15,2016-11-21,226.85,0.02,234.65,218.25,-0.07,-0.02,-0.03,0.01
RCOM,2016-11-15,2016-11-21,38.26,0.02,39.45,36.6,-0.07,-0.02,-0.05,0.0
MRF,2016-11-15,2016-11-21,49257.3,0.02,50108.3,46672.4,-0.07,-0.02,-0.05,0.01
MANAPPURAM,2016-11-15,2016-11-21,75.31,0.04,74.9,70.0,-0.07,-0.02,-0.08,0.04
JBCHEPHARM,2016-11-15,2016-11-21,340.8,0.04,342.3,320.3,-0.07,-0.02,-0.08,0.02
RELIGARE,2016-11-15,2016-11-21,265.5,0.02,274.5,254.95,-0.07,-0.02,-0.04,0.01
CORPBANK,2016-11-15,2016-11-21,47.53,0.04,47.9,44.5,-0.07,-0.02,-0.09,0.02
BBTC,2016-11-15,2016-11-21,483.41,0.03,496.2,459.6,-0.08,-0.02,-0.06,0.01
AMTEKAUTO,2016-11-15,2016-11-21,34.71,0.01,35.75,32.95,-0.08,-0.02,-0.04,-0.0
IGARASHI,2016-11-15,2016-11-21,719.76,0.04,730.55,674.05,-0.08,-0.02,-0.07,0.03
UCOBANK,2016-11-15,2016-11-21,35.64,0.02,36.65,33.9,-0.08,-0.02,-0.05,0.0
JPASSOCIAT,2016-11-15,2016-11-21,8.03,0.01,8.3,7.7,-0.08,-0.02,-0.04,-0.01
HDIL,2016-11-15,2016-11-21,57.79,0.02,60.2,55.85,-0.08,-0.02,-0.04,0.01
JETAIRWAYS,2016-11-15,2016-11-21,364.61,0.01,379.3,348.5,-0.08,-0.02,-0.03,-0.01
JINDALSTEL,2016-11-15,2016-11-21,67.79,0.02,70.55,65.0,-0.08,-0.02,-0.04,0.0
ORIENTCEM,2016-11-15,2016-11-21,134.18,0.01,139.35,129.25,-0.08,-0.02,-0.03,0.0
BAJAJHLDNG,2016-11-15,2016-11-21,1932.23,0.01,2011.55,1852.4,-0.08,-0.02,-0.03,-0.01
GMDCLTD,2016-11-15,2016-11-21,96.07,0.02,98.8,91.3,-0.08,-0.02,-0.05,0.0
JKTYRE,2016-11-15,2016-11-21,119.58,0.05,123.3,113.65,-0.08,-0.02,-0.08,0.05
CROMPGREAV,2016-11-15,2016-11-21,72.73,0.02,75.35,69.25,-0.08,-0.02,-0.05,0.0
SBIN,2016-11-15,2016-11-21,273.2,0.03,278.2,257.35,-0.08,-0.02,-0.07,0.0
EROSMEDIA,2016-11-15,2016-11-21,160.29,0.02,166.7,153.15,-0.08,-0.02,-0.04,0.01
NMDC,2016-11-15,2016-11-21,114.39,0.02,117.7,108.6,-0.08,-0.02,-0.05,0.02
TITAN,2016-11-15,2016-11-21,314.6,0.02,329.4,304.1,-0.08,-0.02,-0.04,0.0
SKFINDIA,2016-11-15,2016-11-21,1330.02,0.01,1373.2,1270.1,-0.08,-0.02,-0.04,-0.01
SNOWMAN,2016-11-15,2016-11-21,51.61,0.02,53.8,49.6,-0.08,-0.02,-0.04,-0.0
BANKBARODA,2016-11-15,2016-11-21,172.1,0.04,174.3,161.1,-0.08,-0.02,-0.09,0.01
SOUTHBANK,2016-11-15,2016-11-21,22.05,0.02,22.55,20.9,-0.08,-0.02,-0.06,0.0
DALMIABHA,2016-11-15,2016-11-21,1538.2,0.02,1595.5,1466.1,-0.08,-0.02,-0.05,0.0
TV18BRDCST,2016-11-15,2016-11-21,37.21,0.03,37.9,35.15,-0.08,-0.02,-0.07,0.0
GVKPIL,2016-11-15,2016-11-21,5.71,0.02,5.9,5.45,-0.08,-0.02,-0.04,0.01
WONDERLA,2016-11-15,2016-11-21,337.06,0.02,349.25,319.3,-0.09,-0.02,-0.06,-0.0
WOCKPHARMA,2016-11-15,2016-11-21,730.44,0.02,760.2,692.75,-0.09,-0.02,-0.05,0.0
VOLTAS,2016-11-15,2016-11-21,308.4,0.04,322.35,295.65,-0.09,-0.02,-0.08,0.02
JMTAUTOLTD,2016-11-15,2016-11-21,20.97,0.03,21.8,19.85,-0.09,-0.02,-0.07,0.01
SUZLON,2016-11-15,2016-11-21,14.65,0.03,15.3,13.95,-0.09,-0.02,-0.06,0.02
SUPREMEIND,2016-11-15,2016-11-21,852.67,0.02,874.9,799.65,-0.09,-0.02,-0.05,0.01
JINDALPOLY,2016-11-15,2016-11-21,357.49,0.02,370.5,337.15,-0.09,-0.02,-0.05,-0.01
INTELLECT,2016-11-15,2016-11-21,131.03,0.05,131.45,120.5,-0.09,-0.02,-0.09,0.05
MCLEODRUSS,2016-11-15,2016-11-21,152.23,0.03,158.85,145.7,-0.09,-0.02,-0.05,0.02
GPPL,2016-11-15,2016-11-21,137.46,0.03,146.9,134.8,-0.09,-0.02,-0.07,0.02
NAVKARCORP,2016-11-15,2016-11-21,178.16,0.03,182.9,166.45,-0.09,-0.02,-0.07,-0.0
OCL,2016-11-15,2016-11-21,760.52,0.04,774.4,706.3,-0.09,-0.02,-0.09,0.01
PIIND,2016-11-15,2016-11-21,792.32,0.02,829.4,761.6,-0.09,-0.02,-0.04,0.02
RKFORGE,2016-11-15,2016-11-21,288.8,0.01,300.85,274.5,-0.09,-0.02,-0.04,-0.01
BLISSGVS,2016-11-15,2016-11-21,127.54,0.03,129.75,118.95,-0.09,-0.02,-0.08,0.0
BIRLACORPN,2016-11-15,2016-11-21,680.02,0.02,713.95,652.55,-0.09,-0.02,-0.04,0.0
SINTEX,2016-11-15,2016-11-21,74.31,0.02,77.6,70.95,-0.09,-0.02,-0.04,-0.0
BERGEPAINT,2016-11-15,2016-11-21,193.19,0.04,197.6,180.25,-0.09,-0.02,-0.08,0.02
ASHOKLEY,2016-11-15,2016-11-21,79.19,0.03,82.65,75.85,-0.09,-0.02,-0.05,0.01
DHFL,2016-11-15,2016-11-21,230.09,0.02,242.25,219.7,-0.1,-0.02,-0.05,-0.0
DEEPAKFERT,2016-11-15,2016-11-21,191.97,0.04,195.05,177.1,-0.1,-0.02,-0.07,0.03
FEDERALBNK,2016-11-15,2016-11-21,71.45,0.02,73.8,66.95,-0.1,-0.02,-0.06,0.01
IBREALEST,2016-11-15,2016-11-21,64.94,0.04,66.65,60.5,-0.1,-0.02,-0.08,0.01
VIJAYABANK,2016-11-15,2016-11-21,46.89,0.03,48.5,44.1,-0.1,-0.02,-0.07,0.01
JKLAKSHMI,2016-11-15,2016-11-21,363.37,0.02,381.7,345.0,-0.1,-0.03,-0.05,-0.01
3MINDIA,2016-11-15,2016-11-21,12044.38,0.03,12443.1,11230.5,-0.1,-0.03,-0.08,0.0
LAKSHVILAS,2016-11-15,2016-11-21,144.82,0.06,145.95,131.8,-0.1,-0.03,-0.14,0.02
RAMCOSYS,2016-11-15,2016-11-21,364.6,0.02,382.75,346.35,-0.1,-0.02,-0.05,0.0
KTKBANK,2016-11-15,2016-11-21,111.07,0.03,115.05,103.9,-0.1,-0.03,-0.08,0.01
INDIACEM,2016-11-15,2016-11-21,113.86,0.05,118.35,106.55,-0.11,-0.03,-0.09,0.04
SHOPERSTOP,2016-11-15,2016-11-21,319.54,0.02,332.0,296.65,-0.11,-0.03,-0.05,0.0
MUTHOOTFIN,2016-11-15,2016-11-21,307.85,0.03,322.5,289.4,-0.11,-0.03,-0.05,0.02
CENTURYTEX,2016-11-15,2016-11-21,746.8,0.04,763.15,682.3,-0.11,-0.03,-0.09,0.01
SUNTV,2016-11-15,2016-11-21,471.36,0.02,488.8,438.8,-0.11,-0.03,-0.04,0.0
SRF,2016-11-15,2016-11-21,1493.01,0.02,1616.0,1435.05,-0.12,-0.03,-0.06,0.01
NATCOPHARM,2016-11-15,2016-11-21,634.07,0.05,653.6,582.55,-0.12,-0.03,-0.09,0.03
BFUTILITIE,2016-11-15,2016-11-21,434.21,0.04,449.7,398.5,-0.12,-0.03,-0.09,0.0
ANANTRAJ,2016-11-15,2016-11-21,36.15,0.01,38.15,33.95,-0.12,-0.03,-0.05,-0.02
SCI,2016-11-15,2016-11-21,59.73,0.04,62.5,55.7,-0.12,-0.03,-0.08,0.02
ALLCARGO,2016-11-15,2016-11-21,170.39,0.04,175.9,155.65,-0.12,-0.03,-0.08,0.03
CONCOR,2016-11-15,2016-11-21,1243.62,0.01,1304.3,1157.15,-0.12,-0.03,-0.05,-0.02
8KMILES,2016-11-15,2016-11-21,660.78,0.01,694.15,616.75,-0.12,-0.03,-0.05,-0.02
CENTRALBK,2016-11-15,2016-11-21,84.28,0.02,89.7,79.15,-0.13,-0.03,-0.05,-0.0
PNB,2016-11-15,2016-11-21,147.46,0.04,154.7,136.45,-0.13,-0.03,-0.09,0.01
UNITECH,2016-11-15,2016-11-21,4.6,0.03,4.85,4.25,-0.13,-0.03,-0.08,0.01
NITINFIRE,2016-11-15,2016-11-21,29.44,0.04,30.2,26.6,-0.13,-0.03,-0.08,0.04
UFLEX,2016-11-15,2016-11-21,255.6,0.03,266.85,233.8,-0.13,-0.03,-0.08,-0.01
KWALITY,2016-11-15,2016-11-21,122.27,0.03,131.25,114.05,-0.14,-0.04,-0.06,0.01
ALOKTEXT,2016-11-15,2016-11-21,2.74,0.04,2.9,2.5,-0.15,-0.04,-0.1,0.02
JKCEMENT,2016-11-15,2016-11-21,734.9,0.02,789.95,664.7,-0.17,-0.04,-0.06,-0.02
GODFRYPHLP,2016-11-15,2016-11-21,984.23,0.08,1150.8,944.85,-0.2,-0.05,-0.19,0.01
KPRMILL,2016-11-15,2016-11-21,1707.55,0.29,2121.5,1069.55,-0.68,-0.17,-0.68,0.01
KARURVYSYA,2016-11-10,2016-11-16,315.47,0.7,466.15,91.03,-1.63,-0.41,-1.62,0.0
