Date,index,Open,High,Low,Close,Volume,Adj Close,SMA20,SMA50,SMA200,BBAND,MACD,MACD_Signal,MACD_Hist,OBV,MFI,RSI,ADX,WILLR,DAILY_RETURN,OC_DAILY_RETURN
2011-02-24,2217,326.0,336.4,321.5,324.4,7827700,315.349,328.4575,337.842,322.34025,-0.454302496985,-2.21696378068,-2.50575561585,0.288791835171,294312600,38.3139320163,43.7087300526,14.0494431731,-63.9291465378,-0.011578305911,-0.0103469263542
2011-02-25,2218,330.0,332.8,324.55,329.75,4174700,320.55,328.5825,337.562,322.658,0.111716670313,-2.01780546779,-2.40816558624,0.390360118452,298487300,38.0808032733,48.4684567848,13.6544863139,-41.103202847,0.0164919852035,0.0143757687577
2011-02-28,2219,330.0,334.0,324.65,331.3,5786300,322.056,329.1975,337.488,322.98425,0.253116288852,-1.7151280948,-2.26955808795,0.554429993148,304273600,45.9292542224,49.7930050872,13.1024699268,-35.5871886121,0.00470053070508,0.00234937476317
2011-03-01,2220,331.1,338.9,322.2,337.6,4908500,328.181,330.2225,337.583,323.34925,0.424239332424,-0.955877980988,-2.00682206656,1.05094408557,309182100,53.0655078773,54.8704917135,12.4628837559,-13.1672597865,0.0190159975853,0.0111900801452
2011-03-02,2221,338.3,338.3,338.3,338.3,0,328.861,330.9975,337.484,323.7225,0.291201203016,-0.294290251007,-1.66431570345,1.37002545244,309182100,58.7435589178,55.4100811221,11.8689823114,-10.989010989,0.00207345971564,0.0118139673994
2011-03-03,2222,335.5,338.4,327.1,330.15,3169900,320.938,330.515,337.221,324.07,-0.218575074652,-0.42274100101,-1.41600076296,0.99325976195,306012200,58.2999222572,48.1862122193,12.2228151544,-42.3954372624,-0.0240910434526,-0.0161838604789
2011-03-04,2223,330.55,333.6,324.15,326.95,3267900,317.828,330.2375,336.788,324.40125,-0.335852707029,-0.773832147013,-1.28756703977,0.513734892758,302744300,52.1571007369,45.6686715144,12.8723767729,-72.4747474747,-0.00969256398607,-0.0122436715992
2011-03-07,2224,325.0,326.2,319.1,324.45,2311800,315.398,329.7675,336.439,324.709,-0.3154172515,-1.23951515716,-1.27795666325,0.0384415060867,300432500,47.6599650595,43.7457384039,13.984641019,-75.9009009009,-0.0076464291176,-0.0122433460076
2011-03-08,2225,323.6,335.25,323.0,334.85,3129800,325.507,329.845,336.289,325.09825,0.193103396874,-0.760611359905,-1.17448760258,0.413876242675,303562300,48.2302479861,52.6732512456,13.6522301683,-29.0540540541,0.0320542456465,0.0138578797444
2011-03-09,2226,334.35,336.8,330.5,332.5,1610100,323.223,329.8625,335.859,325.409,0.182183237036,-0.564198283878,-1.05242973884,0.488231454962,301952200,44.9172684629,50.7147296,13.1349494232,-39.6396396396,-0.00701806779155,0.0127572328954
2011-03-10,2227,331.05,331.4,327.15,329.5,883800,320.307,330.2075,335.3,325.68925,-0.0100571981384,-0.643200024496,-0.970583795971,0.327383771475,301068400,48.2782579436,48.2483560946,13.0459343747,-47.4747474747,-0.00902255639098,-0.00944740196446
2011-03-11,2228,328.9,331.5,321.05,322.55,3221300,313.551,330.39,334.575,325.9205,-0.333407071136,-1.25218201473,-1.02690343972,-0.225278575007,297847100,48.9330497592,43.0277427534,13.6113288307,-82.5757575758,-0.0210925644917,-0.0137763984558
2011-03-14,2229,320.1,324.0,319.3,321.75,2725000,312.773,330.11,333.823,326.18725,-0.30844779445,-1.77885243996,-1.17729323977,-0.601559200189,295122100,50.8280809593,42.4582464267,14.3104019706,-86.6161616162,-0.00248023562238,-0.0147363573567
2011-03-15,2230,318.0,320.95,308.95,314.15,4343400,305.385,329.36,332.978,326.46625,-0.386542136564,-2.77748194759,-1.49733098133,-1.28015096626,290778700,41.8522800912,37.3946393159,15.8576481235,-82.6377295492,-0.0236208236208,-0.0151125652411
2011-03-16,2231,315.05,322.3,315.05,320.45,3773100,311.509,328.9625,332.407,326.70825,-0.0627347250538,-3.02566766499,-1.80299831807,-1.22266934693,294551800,54.3853939617,43.4186143986,17.0754910371,-61.6026711185,0.0200541142766,0.0052993751483
2011-03-17,2232,318.8,323.9,316.3,317.85,4752300,308.982,327.8625,331.7,326.8715,-0.122967344197,-3.3930420286,-2.12100706017,-1.27203496842,289799500,54.8450938618,41.6379641933,17.9409015685,-70.2838063439,-0.00811359026369,0.00180959874115
2011-03-18,2233,321.9,323.8,317.5,318.65,4203600,309.759,327.2275,331.303,327.09725,0.0077027979322,-3.57838613651,-2.41248287544,-1.16590326107,294003100,52.9888979464,42.4204424885,18.7444970619,-67.612687813,0.00251691049237,0.00612581481191
2011-03-21,2234,319.65,321.15,316.0,316.9,1808000,308.058,326.5375,330.859,327.33625,-0.0840414258057,-3.82242056708,-2.69447041377,-1.12795015331,292195100,44.5201960713,41.1216344144,19.6399187751,-73.0050933786,-0.00549191903342,-0.00624463351807
2011-03-22,2235,318.2,327.3,318.2,326.6,3379800,317.488,326.3425,330.622,327.6215,0.47069430269,-3.19626611163,-2.79482955334,-0.401436558291,295574900,48.9347139909,50.2196397925,19.3905892083,-40.0679117148,0.030609024929,0.0129604901422
2011-03-23,2236,326.2,331.55,325.25,330.6,2087800,321.376,326.4625,330.252,327.94375,0.387700096698,-2.35017625495,-2.70589889366,0.355722638711,297662700,55.3958742746,53.4163061243,18.5036528292,-22.2621184919,0.012247397428,0.0186104218362
2011-03-24,2237,331.8,334.4,326.6,333.25,1844600,323.952,326.905,329.984,328.2745,0.312238866166,-1.44910669482,-2.45454045389,1.00543375907,299507300,62.0963819095,55.457051404,17.2676668724,-12.7468581688,0.00801572897762,0.0125609013398
2011-03-25,2238,334.1,341.0,332.1,339.7,2435000,330.222,327.4025,329.903,328.64825,0.339877204017,-0.212096564289,-2.00605167597,1.79395511168,301942300,68.0571616271,60.0450567921,16.8061181377,-4.05616224649,0.0193548387097,0.0131569054958
2011-03-28,2239,341.4,350.0,334.5,347.8,7237100,338.096,328.2275,329.889,329.063,0.409983139683,1.40564181791,-1.3237129772,2.72935479511,309179400,71.26817406,64.9303079533,17.32280368,-5.35931790499,0.0238445687371,0.0228554467201
2011-03-29,2240,347.0,364.95,347.0,360.6,8519400,350.539,329.3775,330.213,329.556,0.418860220679,3.67816457527,-0.323337466702,4.00150204198,317698800,75.5151327208,70.9706706374,18.9406153971,-7.76785714286,0.036802760207,0.0266976204295
2011-03-30,2241,360.0,361.65,354.45,359.4,5074700,349.372,330.4325,330.512,330.03275,0.262244174466,5.32098822192,0.805527671023,4.5154605509,312624100,79.1103695823,69.7576206921,20.4428691344,-9.91071428571,-0.00332778702163,0.0166760881854
2011-03-31,2242,357.5,359.5,351.4,357.4,8404300,347.428,331.795,330.854,330.5035,0.137693661738,6.38791856363,1.92200584954,4.46591271409,304219800,71.5831634931,67.6812653665,21.3651007231,-13.4821428571,-0.00556483027268,-0.00625521267723
2011-04-01,2243,354.6,360.3,353.0,355.3,4454700,345.387,333.2125,331.239,330.96475,-0.0442028080263,6.98351448875,2.93430757739,4.04920691136,299765100,76.6796121833,65.4774472996,22.2841989939,-17.2321428571,-0.005875769446,-0.00699398517275
2011-04-04,2244,354.5,362.0,353.0,359.35,2134300,349.324,334.9575,331.764,331.4345,0.126147339303,7.69364218519,3.88617449895,3.80746768625,301899400,82.6448780615,67.6642548024,23.2751857054,-11.2224448898,0.0113988179004,0.00556416396676
2011-04-05,2245,361.5,363.3,357.5,360.25,1897900,350.199,336.2275,332.214,331.90675,0.267625671394,8.23412807631,4.75576521442,3.47836286189,303797300,82.1938480086,68.1471228742,24.3027496533,-9.60163432074,0.00250452205371,0.0110667507179
2011-04-06,2246,360.3,363.15,350.25,353.3,4366600,343.443,337.2675,332.52,332.35925,-0.373132287925,8.0093335115,5.40647887383,2.60285463766,299430700,74.4894611785,60.6190822899,24.0387779279,-23.7997957099,-0.0192921582235,-0.0112919986145
2011-04-07,2247,353.3,358.25,345.7,357.0,6840300,347.039,338.6425,333.147,332.819,-0.00391288297141,8.0370946529,5.93260202965,2.10449262325,306271000,64.3450500025,62.9646729,23.1280876131,-16.2410623085,0.0104726861025,-0.00462443946188
2011-04-08,2248,359.3,428.4,357.1,361.9,6137300,351.803,340.61,333.84,333.305,0.296529423301,8.35813720353,6.41770906442,1.94042813911,312408300,69.6112446287,65.8643743666,25.8431596728,-60.3448275862,0.0137254901961,0.0153456286076
2011-04-11,2249,361.9,366.3,359.0,362.45,3645300,352.337,342.645,334.709,333.78,0.253913435612,8.55829148447,6.84582554843,1.71246593604,316053600,64.197949356,66.1844151314,28.3642980139,-63.9360155114,0.00151975683891,0.00436772046589
2011-04-12,2250,359.55,359.55,359.55,359.55,0,349.518,344.915,335.558,334.22,0.05258157253,8.38623809792,7.15390805833,1.23233003959,316053600,63.1024515536,62.8390243346,30.7053550449,-67.6326129666,-0.0080011036005,-0.00724787740733
2011-04-13,2251,356.3,375.0,353.0,367.45,7893700,357.198,347.265,336.451,334.6765,0.415844987294,8.78606820136,7.48034008694,1.30572811443,323947300,66.4911272338,67.6379201779,33.2508189262,-63.2917964694,0.0219719093311,0.00646641635378
2011-04-14,2252,373.95,373.95,373.95,373.95,0,363.516,350.07,337.134,335.1415,0.432714134391,9.51771779008,7.88781562757,1.62990216252,323947300,65.3388704638,70.9607668947,35.6144639588,-57.9872204473,0.0176894815621,0.0333678756477
2011-04-15,2253,369.4,376.0,367.45,372.4,5974900,362.01,352.7575,337.932,335.46025,0.23624359053,9.85883678079,8.28201985821,1.57681692258,317972400,55.5444967121,69.1377440442,37.0807157026,-67.7146311971,-0.00414493916299,-0.00815617061104
2011-04-18,2254,372.5,377.05,366.25,368.3,3525700,358.024,355.3275,338.621,335.77325,-0.0014939586943,9.68667830592,8.56295154775,1.12372675817,314446700,46.0478383781,64.4230659737,38.3079047419,-72.6723095526,-0.0110096670247,-0.00134807225667
2011-04-19,2255,368.0,378.0,365.5,376.45,4519200,365.947,357.82,339.484,336.15625,0.34871950965,10.0915492637,8.86867109095,1.22287817277,318965900,45.7201920579,68.9550305917,39.4806443073,-62.8174123337,0.0221286994298,0.00492710583153
2011-04-20,2256,377.3,386.5,375.4,380.55,7479100,369.932,360.3175,340.452,336.551,0.380713717297,10.6208179712,9.219100467,1.40171750423,326445000,59.1984223682,70.9592132555,40.8580819039,-57.8597339782,0.0108912206136,0.0179998656726
2011-04-21,2257,381.0,384.5,371.1,376.25,5415700,365.752,362.4675,341.525,336.94225,0.0880620656823,10.5714322809,9.48956682978,1.0818654511,321029300,50.7875748141,66.1368610536,41.6115657669,-63.0592503023,-0.0112994350282,-0.000791713399749
2011-04-22,2258,376.2,376.2,376.2,376.2,0,365.704,364.2925,342.671,337.331,0.0408077690065,10.4082790217,9.67330926816,0.734969753532,321029300,49.0228215717,66.0806255599,42.311229354,-63.1197097944,-0.000132890365449,-0.00640475404424
2011-04-25,2259,374.45,379.0,372.8,375.45,2149000,364.975,365.675,343.633,337.72075,-0.210508293893,10.102010468,9.75904950812,0.342960959836,318880300,45.5500412195,65.1852764884,42.5200351175,-64.0266021765,-0.00199362041467,-0.00332270069112
2011-04-26,2260,375.0,382.85,373.6,381.6,5414000,370.953,366.725,344.682,338.1405,0.353297175025,10.237532137,9.8547460339,0.38278610314,324294300,53.8708747545,68.9057396468,42.8991852713,-56.5900846433,0.0163803435877,0.00893452460328
2011-04-27,2261,384.0,388.2,381.7,385.15,5278100,374.404,368.0125,345.817,338.59125,0.408185695032,10.5102339332,9.98584361376,0.524390319438,329572400,64.2670217618,70.8426939459,43.4978849272,-57.3607427056,0.00930293501048,0.0165873645255
2011-04-28,2262,385.0,389.85,382.25,386.75,4478900,375.959,369.48,346.755,339.0145,0.312822672998,10.7317497686,10.1350248447,0.596724923837,334051300,63.2135689853,71.6984035197,44.128668782,-8.41248303935,0.00415422562638,0.00338035493727
2011-04-29,2263,386.8,389.0,376.2,380.05,3131500,369.446,370.7175,347.729,339.34575,-0.109960726343,10.2485299841,10.1577258726,0.0908041114893,330919800,63.5971729175,63.3183279203,43.8626305728,-26.5943012212,-0.017323852618,-0.00634920634921
2011-05-02,2264,379.0,384.95,379.0,383.7,2313800,372.994,371.935,348.789,339.66225,0.0260303712091,10.0443147115,10.1350436404,-0.0907289288531,333233600,65.082469725,65.6722218605,43.6155950929,-16.6892808684,0.00960399947375,-0.00541174936428
2011-05-03,2265,380.7,383.6,372.65,374.45,3354400,364.002,372.645,349.668,339.92125,-0.431502205105,9.03196012806,9.91442693792,-0.882466809861,329879200,55.9705698644,55.8848630636,42.5136836458,-63.2443531828,-0.0241073755538,-0.009899042874
2011-05-04,2266,374.45,376.4,365.1,369.75,2851300,359.434,373.4675,350.499,340.16,-0.373193115334,7.76094773214,9.48373109676,-1.72278336462,327027900,53.173165691,51.6710802332,40.5727094404,-81.2121212121,-0.0125517425557,-0.0145004303781
2011-05-05,2267,359.85,369.45,352.2,357.9,8953700,347.914,373.5125,351.169,340.365,-0.424311795639,5.73139730534,8.73326433848,-3.00186703314,318074200,50.7714653711,42.8901471064,37.8618061884,-84.8605577689,-0.0320486815416,-0.0355415210965
2011-05-06,2268,357.0,361.55,345.7,350.95,6620100,341.158,372.965,351.593,340.58575,-0.351119292719,3.52156267118,7.69092400502,-4.16936133384,311454100,48.5162782553,38.7327405806,35.8864781125,-88.1087202718,-0.019418832076,-0.013653779171
2011-05-09,2269,352.8,366.85,352.0,365.2,4118600,355.011,373.1025,352.271,340.8215,0.0462751309451,2.88683111825,6.73010542766,-3.84327430942,315572700,48.0704497409,49.5340857805,33.5481665738,-55.832389581,0.0406040746545,0.0141959177908
2011-05-10,2270,366.9,367.55,363.0,365.95,2524600,355.74,373.4225,352.838,341.009,0.149135838035,2.41646501702,5.86737734554,-3.45091232851,318097300,43.317333441,50.0333844492,31.3103764782,-54.1336353341,0.00205366922234,0.0206824512535
2011-05-11,2271,366.0,367.9,363.55,366.2,2911400,355.983,373.36,353.396,341.22425,0.206950267877,2.04034952442,5.10197178131,-3.06162225689,321008700,50.7402498798,50.2102185066,29.1971152249,-53.5673839185,0.000683153436262,-0.000886948215869
2011-05-12,2272,362.85,366.6,362.85,365.7,2456500,355.497,372.9475,354.107,341.42975,0.122172696727,1.68253425785,4.41808427662,-2.73555001877,318552200,48.5688476307,49.830383588,27.3071722057,-54.6998867497,-0.00136537411251,-0.0049849767823
2011-05-13,2273,363.1,374.2,363.1,367.75,3226600,357.489,372.715,354.923,341.6515,0.461647875866,1.5465532455,3.8437780704,-2.2972248249,321778800,53.2720170257,51.4519802297,25.9505399714,-50.0566251416,0.00560568772218,0.00315695559673
2011-05-16,2274,368.0,374.95,364.7,371.2,2274500,360.843,372.86,355.858,341.8655,0.468577093137,1.69760455211,3.41454336674,-1.71693881463,324053300,50.4587178536,54.1385595322,24.7648366953,-42.2423556059,0.0093813732155,0.0114250530205
2011-05-17,2275,370.9,373.45,368.5,370.7,1789000,360.357,372.5725,356.575,342.0915,0.263843842852,1.75671763219,3.08297821983,-1.32626058764,322264300,46.8435377239,53.6749679612,23.6638265103,-43.3748584371,-0.00134698275862,0.00324675324675
2011-05-18,2276,371.2,375.0,369.0,371.95,2007600,361.572,372.1425,357.364,342.348,0.263870696772,1.88272682449,2.84292794076,-0.960201116276,324271900,43.9023998714,54.7188959323,22.8122572914,-39.376443418,0.00337199892096,0.00209007551241
2011-05-19,2277,372.95,373.85,364.5,365.8,1637900,355.594,371.62,358.09,342.5925,-0.395297843016,1.4693981082,2.56822197425,-1.09882386605,322634000,45.4168457169,48.8823408681,21.4134058325,-48.7898089172,-0.0165344804409,-0.00592074278409
2011-05-20,2278,366.6,378.4,365.3,373.85,4264700,363.419,371.5025,359.116,342.877,0.294528898963,1.77098503295,2.40877458599,-0.637789553042,326898700,47.5641704895,55.5636703505,20.643994326,-25.7255936675,0.0220065609623,0.00230118443316
2011-05-23,2279,370.1,375.4,366.15,368.45,3002400,358.17,371.1525,360.05,343.1255,-0.152086693689,1.55631968871,2.23828360653,-0.681963917819,323896300,47.9756638617,50.7698639207,19.9295407842,-30.4281345566,-0.0144442958406,-0.00256600715781
2011-05-24,2280,370.0,373.75,367.5,370.6,3170100,360.26,370.6025,361.179,343.398,0.0421025273267,1.54190872456,2.09900863014,-0.557099905579,327066400,54.2391574811,52.5260647742,19.2661196382,-23.8532110092,0.00583525580133,0.00277570915984
2011-05-25,2281,367.65,372.5,363.55,369.65,2078700,359.336,369.8275,362.163,343.67025,-0.00189516342239,1.43726299795,1.9666595037,-0.529396505754,324987700,62.8928983944,51.6493112685,18.0439906379,-26.7584097859,-0.00256341068538,-0.00445584661086
2011-05-26,2282,367.2,373.7,364.8,367.3,5203100,357.052,368.855,363.152,343.93325,-0.298556875831,1.15143215233,1.80361403343,-0.652181881093,319784600,77.452176635,49.4504305854,17.0802216323,-42.0454545455,-0.00635736507507,-0.00379764003798
2011-05-27,2283,369.2,374.25,369.0,372.9,2236500,362.496,368.4975,364.237,344.24625,0.4072343672,1.36109251942,1.71510973062,-0.354017211206,322021100,76.4189345365,54.4292683895,16.2666792322,-35.3697749196,0.0152463925946,0.0103471749489
2011-05-30,2284,373.0,373.9,367.0,371.45,3548100,361.086,367.885,365.328,344.51675,0.142728084639,1.39417579825,1.65092294415,-0.256747145898,318473000,68.1063660251,52.9743428925,15.1740950794,-44.6945337621,-0.00388844194154,0.00316668912545
2011-05-31,2285,371.8,375.5,369.25,374.15,2897600,363.711,367.87,366.279,344.7715,0.316521315418,1.61959231816,1.64465681895,-0.0250645007945,321370600,68.1398796146,55.3668134261,14.4216314444,-27.3311897106,0.00726881141473,0.00201491033649
2011-06-01,2286,375.25,384.65,375.0,381.6,4153400,370.953,368.4625,367.299,345.09475,0.434712430801,2.37204580449,1.79013461606,0.581911188427,325524000,75.3714618713,61.2282529377,14.9884044513,-14.1531322506,0.0199118000802,0.0146122394262
2011-06-02,2287,379.0,385.9,378.5,381.15,2037000,370.516,369.625,368.257,345.39275,0.28666443161,2.8986455923,2.01183681131,0.886808780991,323487000,74.6971504586,60.7096380719,15.6622500591,-21.2527964206,-0.00117924528302,0.00436017704961
2011-06-03,2288,382.0,384.6,377.15,378.45,2443800,367.891,371.0,369.032,345.7045,0.0686583150158,3.06280616004,2.22203068105,0.840775478991,321043200,68.685894602,57.5593868647,16.0212020261,-33.3333333333,-0.00708382526564,0.000394658948892
2011-06-06,2289,380.35,382.6,375.5,380.0,2540400,369.398,371.74,369.676,345.9905,0.0864282407977,3.28016493922,2.43365753269,0.846507406532,323583600,63.0334852834,58.8785796492,16.0268759431,-26.3982102908,0.00409565332276,-0.000131501084884
2011-06-07,2290,379.0,381.85,377.0,377.85,1980900,367.308,372.335,370.021,346.243,-0.334535292786,3.24156951049,2.59523992825,0.646329582243,321602700,58.165782927,56.2660312434,16.0321445803,-36.0178970917,-0.00565789473684,-0.00460314328927
2011-06-08,2291,378.05,379.3,371.0,377.75,2615100,367.21,372.9125,370.388,346.4435,-0.243065901883,3.16641275567,2.70947449373,0.456938261937,318987600,56.7624818679,56.1412540096,14.891422341,-36.4653243848,-0.000264655286489,-0.00138732906124
2011-06-09,2292,377.1,379.75,375.6,376.55,2111600,366.044,373.455,370.771,346.65575,-0.349168335126,2.97571828673,2.76272325233,0.212995034396,316876000,54.4764635577,54.5771492161,13.9109503702,-41.8344519016,-0.00317670416942,-0.00284466790156
2011-06-10,2293,377.5,377.9,372.25,373.95,1782300,363.516,373.765,371.144,346.82925,-0.413448669057,2.58499506135,2.72717761414,-0.142182552782,315093700,56.1369069992,51.2458097986,13.4214134794,-53.4675615213,-0.00690479352012,-0.00291912691568
2011-06-13,2294,375.25,379.55,373.9,377.6,2569000,367.065,374.085,371.509,347.00025,0.146207766701,2.54058233422,2.68985855815,-0.14927622393,317662700,55.5053162693,55.364790993,12.6508025764,-37.1364653244,0.00976066319027,0.0018630647415
2011-06-14,2295,377.95,380.5,377.0,379.3,2879400,368.717,374.515,371.89,347.179,0.320126268709,2.61244606842,2.67437606021,-0.061929991789,320542100,61.7199035804,57.179353055,11.7520678541,-31.2796208531,0.00450211864407,0.0058444577273
2011-06-15,2296,377.95,379.4,375.1,376.75,2319300,366.238,374.755,372.359,347.30275,-0.0115190098097,2.43555929528,2.62661270722,-0.191053411939,318222800,52.3605343398,53.655753896,11.2820426688,-48.4126984127,-0.00672291062484,-0.00336744800264
2011-06-16,2297,375.0,379.8,367.65,369.65,5402800,359.336,374.9475,372.612,347.4005,-0.429358789034,1.70283536425,2.44185723863,-0.739021874379,312820000,42.5587004347,45.2876039121,12.0471154208,-85.9788359788,-0.0188453881885,-0.0133165496224
2011-06-17,2298,369.2,381.95,369.2,380.55,4624100,369.932,375.2825,372.985,347.55875,0.248903217586,1.97887404661,2.34926060022,-0.370386553615,317444100,52.8207501944,56.5032191757,12.3022473531,-29.3150684932,0.0294873529014,0.00684885516686
2011-06-20,2299,380.0,391.95,375.55,389.85,7974400,378.973,376.3525,373.533,347.764,0.407682182147,2.91447274023,2.46230302822,0.452169712008,325418500,58.2898985395,63.3975037668,12.0209226355,-8.64197530864,0.0244383129681,0.0268089363121
2011-06-21,2300,390.05,398.4,388.15,391.6,5010200,380.674,377.4025,374.174,347.93975,0.302773322272,3.75387943478,2.72061830954,1.03326112524,330428700,59.2082228009,64.5365792355,12.5840104191,-22.1138211382,0.00448890598948,0.0153276612327
2011-06-22,2301,393.0,395.0,377.6,381.8,7698100,371.147,378.01,374.461,348.06775,-0.0284385051407,3.58698861786,2.8938923712,0.693096246661,322730600,48.7411922619,54.3384254929,11.8184109701,-53.9837398374,-0.0250255362615,-0.0087635130813
2011-06-23,2302,380.15,387.1,379.3,382.15,2949900,371.488,378.7525,374.625,348.24075,-0.165792709239,3.44327656907,3.00376921078,0.439507358299,325680500,48.2521202821,54.6142682639,11.107497196,-52.8455284553,0.000916710319539,-0.0161331956634
2011-06-24,2303,383.55,394.25,383.55,391.9,4931100,380.966,379.7025,375.015,348.406,0.244803577774,4.06921981781,3.21685933218,0.85236048563,330611600,55.2218372382,61.5775916125,11.0895190599,-21.1382113821,0.025513541803,0.0172504263413
2011-06-27,2304,389.0,398.9,388.0,396.0,4469900,384.951,380.93,375.569,348.55625,0.320612061481,4.84032384668,3.54155223508,1.2987716116,335081500,60.70334151,64.0737548038,11.584965356,-9.28,0.0104618525134,0.0123154297505
2011-06-28,2305,396.8,404.95,396.25,400.3,9660700,389.131,382.2375,376.046,348.73,0.333544635177,5.73232473714,3.97970673549,1.75261800165,344742200,69.2256233927,66.5296926603,12.6380620268,-12.4664879357,0.0108585858586,0.0154140127389
2011-06-29,2306,401.55,403.95,399.45,401.45,3842300,390.249,383.23,376.464,348.9235,0.254057183582,6.45759808736,4.47528500587,1.98231308149,348584500,70.1232282257,67.1759591778,13.6159375068,-9.38337801609,0.00287284536598,0.00740183163969
2011-06-30,2307,402.0,403.8,389.75,394.9,11829100,383.882,383.9175,376.837,349.1205,-0.142617624639,6.42973420976,4.86617484665,1.56355936311,336755400,60.6068714288,60.0624610403,13.0939006669,-26.9436997319,-0.0163158550255,-0.00759651307597
2011-07-01,2308,394.9,396.0,382.35,383.45,5226700,372.751,384.1675,376.982,349.197,-0.460821006574,5.42123989871,4.97718785706,0.444052041648,331528700,55.3621191441,50.0791392161,12.5828859917,-57.6407506702,-0.028994682198,-0.0232777010917
2011-07-04,2309,385.5,388.3,383.0,384.3,3974700,373.578,384.3825,377.159,349.25275,-0.279197014637,4.63713478436,4.90917724252,-0.272042458156,335503400,51.071267049,50.73380418,12.1083723649,-55.3619302949,0.00221671665145,-0.0109847754866
2011-07-05,2310,386.0,386.4,378.25,382.25,2338100,371.585,384.6025,377.172,349.29775,-0.231280505456,3.80642981119,4.68862775625,-0.882197945059,333165300,51.0396205616,49.0626829887,12.198447232,-60.8579088472,-0.00533437418683,-0.0020135100026
2011-07-06,2311,380.55,388.8,380.55,383.4,3829300,372.703,384.885,377.137,349.39775,-0.121094723007,3.20395235574,4.39169267615,-1.18774032041,336994600,56.7525511021,50.0565263158,11.9483848761,-60.2797202797,0.00300850228908,-0.00559713634884
2011-07-07,2312,383.55,398.9,383.55,398.0,8086700,386.895,385.9575,377.362,349.55625,0.496934331783,3.86008594641,4.2853713302,-0.425285383793,345081300,58.6941635121,60.5738631676,11.6955175832,-23.6394557823,0.038080333855,0.0230381569474
2011-07-08,2313,399.85,409.9,395.65,398.15,5606300,387.041,387.1675,377.724,349.7215,0.307533144328,4.34212695396,4.29672245495,0.0454044990037,350687600,57.5991592639,60.6655113032,12.4801122958,-36.3777089783,0.000376884422111,0.0210479175996
2011-07-11,2314,398.05,399.9,389.75,391.25,1702700,380.334,387.85,377.875,349.8785,0.0234008677381,4.11988413133,4.26135479023,-0.141470658894,348984900,53.5174112152,54.4009791688,12.4850995846,-57.7399380805,-0.0173301519528,-0.0109022556391
2011-07-12,2315,387.1,394.7,385.25,386.9,2460300,376.105,388.23,378.124,350.04475,-0.197036855997,3.55180346824,4.11944452583,-0.567641057591,346524600,57.3650643552,50.8368743405,11.9791134488,-72.6698262243,-0.0111182108626,-0.0193842645382
2011-07-13,2316,387.1,397.3,386.4,394.9,5453900,383.882,389.1375,378.627,350.25875,0.0618197825455,3.70442627102,4.03644087487,-0.332014603849,351978500,62.7668121686,56.4834324066,11.7661595307,-47.3933649289,0.0206771775653,0.0103359173127
2011-07-14,2317,395.8,399.1,393.65,396.55,3456800,385.486,390.4825,379.4,350.46725,0.185772225344,3.91341078863,4.01183485762,-0.0984240689921,355435300,62.0416008005,57.5659560113,11.7475843149,-42.1800947867,0.0041782729805,0.0132352941176
2011-07-15,2318,398.25,398.5,391.3,392.95,1730700,381.986,391.1025,380.24,350.6675,0.0330800513408,3.74536833617,3.95854155333,-0.213173217159,353704600,58.0363672762,54.3870237375,11.433187318,-53.5545023697,-0.00907830034044,-0.00145137880987
2011-07-18,2319,390.3,395.5,390.15,393.1,975800,382.132,391.265,380.798,350.91875,0.0168355602411,3.5829946958,3.88343218183,-0.300437486024,354680400,50.2752720203,54.4997701123,10.993397837,-53.0805687204,0.000381727955211,-0.00985844287159
2011-07-19,2320,391.05,401.0,391.05,398.45,3422700,387.333,391.6075,381.448,351.21575,0.389004861632,3.84172765909,3.87509127728,-0.033363618187,358103100,49.8857475212,58.4451024969,11.196274534,-36.1769352291,0.0136097685067,0.00778657135563
2011-07-20,2321,400.0,401.0,393.7,395.35,2903000,384.319,392.285,382.031,351.4545,0.00837176843607,3.75336485074,3.85074599197,-0.0973811412314,355200100,58.6721602325,55.4450727614,11.3846600384,-45.971563981,-0.00778014807379,0.00740975300823
2011-07-21,2322,393.0,397.3,392.25,395.1,5021900,384.076,392.9325,382.619,351.70475,0.0138028974404,3.62141832168,3.80488045791,-0.183462136233,350178200,58.7924604551,55.1989954308,11.3410282043,-46.7614533965,-0.00063235108132,-0.00911548374929
2011-07-22,2323,397.6,412.55,396.15,411.15,10295100,399.679,393.895,383.487,352.09225,0.482300470392,4.75711356733,3.9953270798,0.761786487531,360473300,70.3663764163,65.7183682288,12.7880012835,-4.08163265306,0.040622627183,0.0262022585966
2011-07-25,2324,410.0,438.2,409.55,432.65,14105400,420.579,395.7275,384.716,352.61925,0.45600671538,7.30779088437,4.65781984071,2.64997104366,374578700,79.0436365274,74.3923711989,15.5833870321,-9.62705984389,0.0522923507236,0.0419165378671
2011-07-26,2325,430.0,432.65,422.25,424.6,7094500,412.753,396.9425,385.794,353.10625,0.211636841975,8.58073988338,5.44240384924,3.13833603413,367484200,69.8479999021,67.5052498723,18.1791023701,-24.8856358646,-0.0186062637236,0.0141814513736
2011-07-27,2326,426.9,432.4,422.5,429.55,4767200,417.565,398.3475,386.946,353.64775,0.197273050232,9.87515018307,6.32895311601,3.54619706706,372251400,68.6290506668,69.3823001081,20.5894094697,-16.3361661945,0.0116580310881,0.00216475544114
